id,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,Entrance Type,Entry,ADA,Free Crossover,Entrance Latitude,Entrance Longitude
278,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Easement,1,1,1,40.755989,-73.991049
279,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.755801,-73.990576
280,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.756101,-73.990887
281,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.758567,-73.989053
282,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.758401,-73.988673
283,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.758685,-73.98899
284,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,0,1,1,40.757929,-73.989547
285,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,0,1,1,40.757463,-73.989984
286,8 Avenue,50th St,C,E,,,,,,,,,,Easement,1,1,0,40.761968,-73.986662
287,8 Avenue,50th St,C,E,,,,,,,,,,Easement,1,1,0,40.762312,-73.986378
288,8 Avenue,50th St,C,E,,,,,,,,,,Easement,1,1,0,40.762452,-73.986299
289,8 Avenue,50th St,C,E,,,,,,,,,,Elevator,1,1,0,40.761968,-73.986662
290,8 Avenue,50th St,C,E,,,,,,,,,,Escalator,1,1,0,40.762312,-73.986378
291,8 Avenue,50th St,C,E,,,,,,,,,,Stair,1,1,0,40.761741,-73.986924
292,8 Avenue,50th St,C,E,,,,,,,,,,Stair,1,1,0,40.761691,-73.986805
293,8 Avenue,50th St,C,E,,,,,,,,,,Stair,1,1,0,40.762085,-73.985829
294,8 Avenue,50th St,C,E,,,,,,,,,,Stair,1,1,0,40.762216,-73.985757
295,8 Avenue,50th St,C,E,,,,,,,,,,Stair,0,1,0,40.7629,-73.985412
296,8 Avenue,59th St,A,B,C,D,1,,,,,,,Easement,1,1,1,40.766944,-73.982941
297,8 Avenue,59th St,A,B,C,D,1,,,,,,,Easement,1,1,1,40.766488,-73.982708
298,8 Avenue,59th St,A,B,C,D,1,,,,,,,Elevator,1,1,1,40.767667,-73.982408
299,8 Avenue,59th St,A,B,C,D,1,,,,,,,Escalator,1,1,1,40.767677,-73.982526
300,8 Avenue,59th St,A,B,C,D,1,,,,,,,Escalator,1,1,1,40.767659,-73.982542
301,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.766725,-73.982563
302,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.767643,-73.982563
303,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.766745,-73.983408
304,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.766416,-73.983301
305,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.767367,-73.982137
306,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.768649,-73.981184
307,8 Avenue,59th St,A,B,C,D,1,,,,,,,Stair,1,1,1,40.768719,-73.981788
308,8 Avenue,72nd St,B,C,,,,,,,,,,Stair,1,0,1,40.776217,-73.976247
309,8 Avenue,72nd St,B,C,,,,,,,,,,Stair,1,0,1,40.776431,-73.975977
310,8 Avenue,72nd St,B,C,,,,,,,,,,Stair,1,0,1,40.77494,-73.977144
311,8 Avenue,81st St - Museum of Natural History,B,C,,,,,,,,,,Stair,1,0,1,40.781976,-73.972027
312,8 Avenue,81st St - Museum of Natural History,B,C,,,,,,,,,,Stair,1,0,1,40.782254,-73.971741
313,8 Avenue,81st St - Museum of Natural History,B,C,,,,,,,,,,Door,1,0,1,40.780895,-73.972918
314,8 Avenue,81st St - Museum of Natural History,B,C,,,,,,,,,,Stair,1,0,1,40.780319,-73.973179
315,8 Avenue,86th St,B,C,,,,,,,,,,Stair,1,0,1,40.785195,-73.969596
316,8 Avenue,86th St,B,C,,,,,,,,,,Stair,1,0,1,40.785282,-73.969662
317,8 Avenue,86th St,B,C,,,,,,,,,,Stair,1,0,1,40.78548,-73.969458
318,8 Avenue,86th St,B,C,,,,,,,,,,Stair,1,0,1,40.786769,-73.968448
319,8 Avenue,86th St,B,C,,,,,,,,,,Stair,0,0,1,40.786115,-73.969011
320,8 Avenue,96th St,B,C,,,,,,,,,,Stair,1,0,1,40.791642,-73.965009
321,8 Avenue,96th St,B,C,,,,,,,,,,Stair,1,0,1,40.792285,-73.964423
322,8 Avenue,96th St,B,C,,,,,,,,,,Stair,1,0,1,40.792591,-73.964316
323,8 Avenue,Broadway-Nassau,A,C,J,Z,2,3,4,5,,,,Easement,1,0,1,40.710692,-74.008428
324,8 Avenue,Broadway-Nassau,A,C,J,Z,2,3,4,5,,,,Easement,1,0,1,40.710555,-74.008632
325,8 Avenue,Canal St,A,C,E,,,,,,,,,Stair,1,0,1,40.720704,-74.004999
326,8 Avenue,Canal St,A,C,E,,,,,,,,,Stair,1,0,1,40.720758,-74.005399
327,8 Avenue,Canal St,A,C,E,,,,,,,,,Stair,1,0,1,40.721651,-74.005634
328,8 Avenue,Canal St,A,C,E,,,,,,,,,Stair,1,0,1,40.721967,-74.005133
329,8 Avenue,Canal St,A,C,E,,,,,,,,,Stair,1,0,1,40.71987,-74.005038
330,8 Avenue,Cathedral Parkway-110th St,B,C,,,,,,,,,,Stair,1,0,1,40.800002,-73.958882
331,8 Avenue,Cathedral Parkway-110th St,B,C,,,,,,,,,,Stair,1,0,1,40.800002,-73.958448
332,8 Avenue,Cathedral Parkway-110th St,B,C,,,,,,,,,,Stair,1,0,1,40.800866,-73.958405
333,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.713753,-74.009046
334,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.714873,-74.008162
335,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.714777,-74.007903
336,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.715099,-74.007989
337,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.714992,-74.007739
338,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.713949,-74.00896
339,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.714313,-74.008584
340,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,1,0,1,40.714539,-74.008428
341,8 Avenue,Chambers St,A,C,E,2,3,,,,,,,Stair,0,0,1,40.7142,-74.008357
342,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Easement,1,0,1,40.865758,-73.927266
343,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Easement,1,0,1,40.865744,-73.927172
344,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Stair,1,0,1,40.865362,-73.928059
345,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Stair,0,0,1,40.865296,-73.927411
346,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Stair,0,0,1,40.865248,-73.927279
347,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Stair,0,0,1,40.865342,-73.926964
348,8 Avenue,Dyckman St-200th St,A,,,,,,,,,,,Stair,0,0,1,40.865446,-73.927035
349,8 Avenue,High St,A,C,J,Z,2,3,4,5,,,,Stair,1,0,1,40.699405,-73.991413
350,8 Avenue,High St,A,C,J,Z,2,3,4,5,,,,Stair,1,0,1,40.699112,-73.98892
351,8 Avenue,High St,A,C,J,Z,2,3,4,5,,,,Stair,1,0,1,40.699212,-73.988274
352,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Elevator,1,1,1,40.867892,-73.921234
353,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Stair,1,1,1,40.867799,-73.921431
354,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Stair,1,1,1,40.867512,-73.92133
355,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Stair,1,1,1,40.867653,-73.920949
356,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Stair,1,1,1,40.868284,-73.919607
357,8 Avenue,Inwood - 207th St,A,,,,,,,,,,,Stair,1,1,1,40.868036,-73.919284
358,8 Avenue,Spring St,C,E,,,,,,,,,,Stair,1,0,1,40.725583,-74.003747
359,8 Avenue,Spring St,C,E,,,,,,,,,,Stair,1,0,1,40.725595,-74.004326
360,8 Avenue,Spring St,C,E,,,,,,,,,,Stair,1,0,1,40.726208,-74.00399
361,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Elevator,1,1,1,40.731086,-74.001209
362,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Stair,1,1,1,40.731133,-74.001534
363,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Stair,1,1,1,40.731091,-74.001127
364,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Stair,1,1,1,40.733067,-73.999728
365,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Stair,1,1,1,40.733259,-73.999615
366,8 Avenue,West 4th St,A,B,C,D,E,F,M,,,,,Stair,1,1,1,40.733072,-74.000192
367,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.713333,-74.009033
368,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.712681,-74.009891
369,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.713286,-74.009511
370,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.713036,-74.009245
371,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.713435,-74.009292
372,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.711793,-74.010165
373,Brighton,Church Av,B,Q,,,,,,,,,,Door,1,0,1,40.651482,-73.962732
374,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.71171,-74.010204
375,8 Avenue,World Trade Center,A,C,E,2,3,,,,,,,Stair,1,1,1,40.712258,-74.010306
376,Archer Av,Jamaica-Van Wyck,E,,,,,,,,,,,Elevator,1,0,1,40.701263,-73.816372
377,Archer Av,Jamaica-Van Wyck,E,,,,,,,,,,,Stair,1,0,1,40.702731,-73.81727
378,Archer Av,Jamaica-Van Wyck,E,,,,,,,,,,,Stair,1,0,1,40.701241,-73.816577
379,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Elevator,1,1,1,40.702353,-73.799784
380,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Escalator,1,1,1,40.701855,-73.80174
381,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Escalator,1,1,1,40.702821,-73.799843
382,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Escalator,1,1,1,40.702311,-73.799991
383,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.701886,-73.801754
384,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.702674,-73.799786
385,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.702324,-73.80001
386,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.702234,-73.801859
387,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.701874,-73.801747
388,Archer Av,Parsons Blvd-Archer Av - Jamaica Center,E,J,Z,,,,,,,,,Stair,1,1,1,40.70164,-73.802478
389,Archer Av,Sutphin Blvd-Archer Av - JFK,E,J,Z,,,,,,,,,Stair,1,1,1,40.700401,-73.807976
390,Archer Av,Sutphin Blvd-Archer Av - JFK,E,J,Z,,,,,,,,,Stair,1,1,1,40.70081,-73.807923
391,Archer Av,Sutphin Blvd-Archer Av - JFK,E,J,Z,,,,,,,,,Stair,1,1,1,40.700554,-73.807353
392,Archer Av,Sutphin Blvd-Archer Av - JFK,E,J,Z,,,,,,,,,Stair,1,1,1,40.700872,-73.807673
393,Astoria,30 Av-Grand Av,N,Q,,,,,,,,,,Stair,1,0,1,40.766787,-73.921629
394,Astoria,30 Av-Grand Av,N,Q,,,,,,,,,,Stair,1,0,1,40.7667,-73.921406
395,Astoria,30 Av-Grand Av,N,Q,,,,,,,,,,Stair,1,0,1,40.767052,-73.921409
396,Astoria,30 Av-Grand Av,N,Q,,,,,,,,,,Stair,1,0,1,40.766963,-73.921192
397,Astoria,36 Av-Washington Av,N,Q,,,,,,,,,,Stair,1,0,1,40.756478,-73.929993
398,Astoria,36 Av-Washington Av,N,Q,,,,,,,,,,Stair,1,0,1,40.756379,-73.929766
399,Astoria,36 Av-Washington Av,N,Q,,,,,,,,,,Stair,1,0,1,40.756796,-73.92974
400,Astoria,39 Av-Beebe Av,N,Q,,,,,,,,,,Stair,1,0,1,40.752901,-73.932903
401,Astoria,39 Av-Beebe Av,N,Q,,,,,,,,,,Stair,1,0,1,40.752491,-73.932936
402,Astoria,Astoria Blvd-Hoyt Av,N,Q,,,,,,,,,,Stair,1,0,1,40.770313,-73.917978
403,Astoria,Astoria Blvd-Hoyt Av,N,Q,,,,,,,,,,Stair,1,0,1,40.77017,-73.917755
404,Astoria,Astoria Blvd-Hoyt Av,N,Q,,,,,,,,,,Stair,1,0,1,40.771009,-73.917167
405,Astoria,Astoria Blvd-Hoyt Av,N,Q,,,,,,,,,,Stair,1,0,1,40.77087,-73.916935
406,Astoria,Broadway,N,Q,,,,,,,,,,Stair,1,0,1,40.76188,-73.925638
407,Astoria,Broadway,N,Q,,,,,,,,,,Stair,1,0,1,40.761773,-73.925399
408,Astoria,Broadway,N,Q,,,,,,,,,,Stair,1,0,1,40.762217,-73.925349
409,Astoria,Ditmars Blvd,N,Q,,,,,,,,,,Stair,1,0,1,40.775149,-73.912074
410,Astoria,Ditmars Blvd,N,Q,,,,,,,,,,Stair,1,0,1,40.77481,-73.912151
411,Astoria,Ditmars Blvd,N,Q,,,,,,,,,,Stair,1,0,1,40.775025,-73.911891
412,Astoria,Ditmars Blvd,N,Q,,,,,,,,,,Stair,1,0,1,40.774938,-73.912337
413,Brighton,7th Av,B,Q,,,,,,,,,,Stair,1,0,1,40.677365,-73.972788
414,Brighton,7th Av,B,Q,,,,,,,,,,Stair,1,0,1,40.677324,-73.972212
415,Brighton,Atlantic Av,B,Q,D,N,R,2,3,4,5,,,Easement,1,1,1,40.685222,-73.977628
416,Brighton,Av H,B,Q,,,,,,,,,,Door,1,0,1,40.62993,-73.961477
417,Brighton,Av H,B,Q,,,,,,,,,,Stair,0,0,1,40.629884,-73.961882
418,Brighton,Av J,B,Q,,,,,,,,,,Door,1,0,1,40.62513,-73.960792
419,Brighton,Av J,B,Q,,,,,,,,,,Stair,1,0,1,40.625307,-73.960969
420,Brighton,Av J,B,Q,,,,,,,,,,Stair,0,0,1,40.625363,-73.960654
421,Brighton,Av M,B,Q,,,,,,,,,,Door,1,0,1,40.617928,-73.959454
422,Brighton,Av M,B,Q,,,,,,,,,,Door,0,0,1,40.61814,-73.95946
423,Brighton,Av U,B,Q,,,,,,,,,,Door,1,0,1,40.598991,-73.955828
424,Brighton,Beverly Rd,B,Q,,,,,,,,,,Door,1,0,1,40.644272,-73.964528
425,Brighton,Brighton Beach,B,Q,,,,,,,,,,Escalator,1,0,1,40.577986,-73.960258
426,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577931,-73.960524
427,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577746,-73.960231
428,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577697,-73.960438
429,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577618,-73.961994
430,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577656,-73.961792
431,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577387,-73.961912
432,Brighton,Brighton Beach,B,Q,,,,,,,,,,Stair,1,0,1,40.577425,-73.961719
433,Brighton,Church Av,B,Q,,,,,,,,,,Door,1,0,1,40.649427,-73.963356
434,Brighton,Cortelyou Rd,B,Q,,,,,,,,,,Door,1,0,1,40.641314,-73.963996
435,Brighton,Kings Highway,B,Q,,,,,,,,,,Door,1,0,1,40.608835,-73.957769
436,Brighton,Kings Highway,B,Q,,,,,,,,,,Door,1,0,1,40.609062,-73.957808
437,Brighton,Kings Highway,B,Q,,,,,,,,,,Door,1,0,1,40.608319,-73.957352
438,Brighton,Neck Rd,B,Q,,,,,,,,,,Door,1,0,1,40.59502,-73.95512
439,Brighton,Newkirk Av,B,Q,,,,,,,,,,Door,1,0,1,40.635034,-73.962736
440,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576423,-73.967894
441,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576445,-73.967591
442,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576209,-73.967875
443,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576234,-73.967561
444,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576507,-73.969445
445,Brighton,Ocean Parkway,Q,,,,,,,,,,,Stair,1,0,1,40.576487,-73.969243
446,Brighton,Parkside Av,B,Q,,,,,,,,,,Door,1,0,1,40.655221,-73.961516
447,Brighton,Parkside Av,B,Q,,,,,,,,,,Stair,0,0,1,40.654251,-73.961909
448,Brighton,Prospect Park,B,Q,FS,,,,,,,,,Door,1,1,1,40.660792,-73.962109
449,Brighton,Prospect Park,B,Q,FS,,,,,,,,,Stair,1,1,1,40.662482,-73.962285
450,Brighton,Prospect Park,B,Q,FS,,,,,,,,,Stair,1,1,1,40.662727,-73.962249
451,Brighton,Sheepshead Bay,B,Q,,,,,,,,,,Door,1,0,1,40.587302,-73.954224
452,Brighton,Sheepshead Bay,B,Q,,,,,,,,,,Door,1,0,1,40.585734,-73.954371
453,Brighton,Stillwell Av,D,F,N,Q,,,,,,,,Stair,1,1,1,40.576241,-73.981077
454,Brighton,West 8th St,F,Q,,,,,,,,,,Ramp,1,0,1,40.575752,-73.97674
455,Brighton,West 8th St,F,Q,,,,,,,,,,Stair,1,0,1,40.576464,-73.974862
456,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.74108,-73.989083
457,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.741111,-73.98892
458,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.741378,-73.988895
459,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.741539,-73.988989
460,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.740643,-73.989217
461,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.741208,-73.989639
462,Broadway,23rd St,N,R,,,,,,,,,,Stair,1,0,0,40.741913,-73.989428
463,Broadway,23rd St,N,R,,,,,,,,,,Stair,0,0,0,40.740758,-73.989632
464,Broadway,28th St,N,R,,,,,,,,,,Stair,1,0,0,40.745089,-73.988472
465,Broadway,28th St,N,R,,,,,,,,,,Stair,1,0,0,40.745299,-73.988579
466,Broadway,28th St,N,R,,,,,,,,,,Stair,1,0,0,40.745281,-73.988923
467,Broadway,28th St,N,R,,,,,,,,,,Stair,1,0,0,40.745488,-73.98901
468,Broadway,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.74959,-73.98762
469,Broadway,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.749891,-73.987495
470,Broadway,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.748294,-73.987976
471,Broadway,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.748477,-73.988288
472,Broadway,49th St,N,Q,R,,,,,,,,,Stair,1,1,0,40.760486,-73.983974
473,Broadway,49th St,N,Q,R,,,,,,,,,Stair,1,1,0,40.760621,-73.983904
474,Broadway,49th St,N,Q,R,,,,,,,,,Easement,1,1,0,40.760454,-73.983388
475,Broadway,49th St,N,Q,R,,,,,,,,,Easement,1,1,0,40.75903,-73.984412
476,Broadway,49th St,N,Q,R,,,,,,,,,Easement,1,1,0,40.759513,-73.984884
477,Broadway,49th St,N,Q,R,,,,,,,,,Easement,1,1,0,40.759384,-73.984709
478,Broadway,49th St,N,Q,R,,,,,,,,,Stair,1,1,0,40.760297,-73.983567
479,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.765365,-73.980341
480,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.765298,-73.980033
481,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.765796,-73.980012
482,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.765639,-73.979764
483,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.764258,-73.981278
484,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.764057,-73.980803
485,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.764377,-73.981167
486,Broadway,57th St,N,Q,R,,,,,,,,,Stair,1,0,1,40.764179,-73.980683
487,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.765156,-73.972501
488,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.764728,-73.972396
489,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.764849,-73.972306
490,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.764657,-73.972229
491,Broadway,5th Av,N,Q,R,,,,,,,,,Easement,1,0,1,40.764599,-73.974228
492,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.764935,-73.974191
493,Broadway,5th Av,N,Q,R,,,,,,,,,Stair,1,0,1,40.764859,-73.973998
494,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730477,-73.992286
495,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730578,-73.992216
496,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.729678,-73.993051
497,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730642,-73.992737
498,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730592,-73.99262
499,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730716,-73.992517
500,Broadway,8th St,N,R,,,,,,,,,,Stair,1,0,0,40.730773,-73.992641
501,Broadway,8th St,N,R,,,,,,,,,,Stair,0,0,0,40.729778,-73.993262
502,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.719585,-74.00193
503,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.71966,-74.002019
504,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.719408,-74.002158
505,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.71946,-74.002236
506,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.719498,-74.001606
507,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.719218,-74.00185
508,Broadway,Canal St (UL),J,N,Q,R,Z,6,,,,,,Stair,1,0,1,40.719166,-74.001774
509,Broadway,City Hall,R,,,,,,,,,,,Stair,1,0,1,40.71311,-74.007045
510,Broadway,City Hall,R,,,,,,,,,,,Stair,1,0,1,40.713437,-74.00676
511,Broadway,City Hall,R,,,,,,,,,,,Stair,1,0,1,40.713521,-74.006697
512,Broadway,Cortlandt St,R,,,,,,,,,,,Stair,0,0,1,40.710871,-74.010767
513,Broadway,Cortlandt St,R,,,,,,,,,,,Stair,0,0,1,40.711065,-74.010644
514,Broadway,Cortlandt St,R,,,,,,,,,,,Easement,1,0,1,40.710201,-74.011198
515,Broadway,Cortlandt St,R,,,,,,,,,,,Stair,1,0,1,40.710435,-74.011066
516,Broadway,Court St,R,2,3,4,5,,,,,,,Stair,1,0,1,40.694416,-73.992619
517,Broadway,Court St,R,2,3,4,5,,,,,,,Stair,1,0,1,40.694232,-73.992635
518,Broadway,Court St,R,2,3,4,5,,,,,,,Stair,1,0,1,40.694475,-73.99283
519,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692114,-73.986107
520,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692258,-73.986114
521,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692052,-73.986191
522,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692359,-73.986181
523,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.69198,-73.98519
524,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692315,-73.985172
525,Broadway,Lawrence St,A,C,F,R,,,,,,,,Stair,1,0,1,40.692031,-73.985395
526,Broadway,Lexington Av,N,Q,R,4,5,6,,,,,,Stair,1,0,1,40.762092,-73.96634
527,Broadway,Lexington Av,N,Q,R,4,5,6,,,,,,Stair,1,0,1,40.762353,-73.966155
528,Broadway,Lexington Av,N,Q,R,4,5,6,,,,,,Stair,1,0,1,40.761996,-73.966105
529,Broadway,Lexington Av,N,Q,R,4,5,6,,,,,,Stair,1,0,1,40.762255,-73.965918
530,Broadway,Prince St,N,R,,,,,,,,,,Stair,1,0,0,40.724124,-73.997686
531,Broadway,Prince St,N,R,,,,,,,,,,Stair,1,0,0,40.72422,-73.997633
532,Broadway,Prince St,N,R,,,,,,,,,,Stair,1,0,0,40.72426,-73.997957
533,Broadway,Prince St,N,R,,,,,,,,,,Stair,1,0,0,40.724344,-73.997875
534,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.707647,-74.012924
535,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.707902,-74.012774
536,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.708028,-74.012696
537,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.706345,-74.014
538,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.707495,-74.013273
539,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.707659,-74.013166
540,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.70795,-74.012963
541,Broadway,Rector St,R,,,,,,,,,,,Stair,1,0,0,40.708083,-74.012863
542,Broadway,Rector St,R,,,,,,,,,,,Stair,0,0,0,40.707225,-74.013454
543,Broadway,Times Square-42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.754172,-73.98668
544,Broadway,Times Square-42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.754335,-73.987097
545,Broadway,Times Square-42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.754301,-73.986623
546,Broadway,Times Square-42nd St,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.754507,-73.987108
547,Broadway,Union Square,L,N,Q,R,4,5,6,,,,,Stair,1,1,1,40.735278,-73.991058
548,Broadway,Union Square,L,N,Q,R,4,5,6,,,,,Stair,1,1,1,40.736339,-73.990603
549,Broadway,Union Square,L,N,Q,R,4,5,6,,,,,Stair,1,1,1,40.736523,-73.990447
